M_Date,Hour,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM25,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,PRE_PM25
2015/10/3,15,34,1.8,0.25,0.07,1.4,6.4,7.8,34,31,26,NR,52,2.4,1.8,290,291,2.3,0.8,40
2015/10/3,16,32,1.8,0.3,0.09,1.6,8.7,10,25,28,18,NR,60,2.6,1.9,297,301,2,1.9,26
2015/10/3,17,30,1.8,0.34,0.1,1.3,12,13,18,31,16,NR,69,2.2,1.9,287,278,1.2,1.1,18
2015/10/3,18,29,1.9,0.61,0.19,1.6,17,19,13,29,16,NR,73,2.6,2.1,247,196,0.9,0.9,16
2015/10/3,19,29,1.9,0.71,0.24,2.2,22,24,8.4,32,14,NR,74,3.5,2.2,269,264,0.8,0.7,16
2015/10/3,20,28,1.9,0.62,0.21,5,20,25,7,32,14,NR,76,3.7,2.1,228,244,1.4,1,14
2015/10/3,21,28,1.9,0.53,0.16,4.8,19,24,5.4,32,16,NR,78,2.6,2,195,184,1,0.7,14
2015/10/3,22,27,1.9,0.44,0.15,5.1,19,24,3.1,37,17,NR,79,3.7,2,208,207,0.8,0.6,16
2015/10/3,23,27,1.9,0.36,0.12,1.7,16,18,8.3,43,23,NR,80,2.9,2,175,194,0.8,0.7,17
2015/10/4,0,27,1.9,0.43,0.14,1.2,14,15,15,50,29,NR,81,2.6,2.1,159,175,0.9,0.6,23
2015/10/4,1,27,1.9,0.39,0.13,0.8,12,13,18,55,34,NR,81,2.8,2,168,134,0.9,0.6,29
2015/10/4,2,26,1.9,0.4,0.13,0.8,16,17,13,55,37,NR,81,3.9,2.1,163,151,0.7,0.4,34
2015/10/4,3,26,2,0.46,0.22,1.5,17,19,8.1,56,39,NR,81,2.8,2.2,110,116,0.6,0.6,37
2015/10/4,4,26,2.3,0.56,0.29,1.8,16,18,3.7,55,37,NR,82,2,2.5,38,114,0.7,0,39
2015/10/4,5,26,2.4,0.64,0.31,4,17,21,2,53,34,NR,82,2.1,2.7,190,184,0.6,0.3,37
2015/10/4,6,26,2.5,0.74,0.33,13,15,28,2.2,54,34,NR,82,2.8,2.8,178,134,0.8,0.5,34
2015/10/4,7,27,2.1,0.57,0.22,7.1,14,21,10,54,34,NR,82,3.2,2.3,87,76,1.2,0.8,34
2015/10/4,8,29,2,0.61,0.2,7.3,17,25,18,60,37,NR,79,4.4,2.2,68,65,1.3,0.8,34
2015/10/4,9,31,2,0.48,0.17,6.6,16,23,27,62,41,NR,70,4.3,2.1,303,305,1.4,0.8,37
2015/10/4,10,32,1.9,0.33,0.07,2.9,7.9,11,43,57,39,NR,64,2.8,1.9,296,297,2.1,1.2,41
2015/10/4,11,33,1.8,0.32,0.07,2.2,7.8,9.9,52,55,33,NR,59,3.1,1.9,304,302,2,0.9,39
2015/10/4,12,34,1.9,0.37,0.08,1.9,8.2,10,65,46,30,NR,56,3.1,2,283,280,2.3,1.9,33
2015/10/4,13,34,1.9,0.34,0.08,1.9,8,10,72,45,33,NR,55,2.8,1.9,281,286,2.4,2.1,30
2015/10/4,14,33,1.8,0.31,0.06,1.6,6.4,8,71,45,33,NR,57,2.3,1.9,287,255,3.1,2.2,33
2015/10/4,15,34,1.8,0.36,0.11,1.9,8.4,10,57,40,28,NR,55,3,2,248,250,2.1,2,33
2015/10/4,16,33,1.9,0.47,0.13,1.7,13,14,63,42,26,NR,57,2,2,235,191,1.7,1.7,28
2015/10/4,17,31,1.9,0.63,0.17,1.8,21,23,62,50,33,NR,61,2.5,2.1,195,177,0.7,0.8,26
2015/10/4,18,31,2,0.75,0.2,1.7,23,25,45,56,39,NR,64,2.7,2.2,207,266,0.8,0.4,33
2015/10/4,19,30,2,0.74,0.21,1.8,25,26,32,55,40,NR,67,3.1,2.2,204,290,0.9,0.3,39
2015/10/4,20,30,1.9,0.52,0.14,1.6,17,19,21,56,33,NR,71,2.4,2.1,302,318,1.3,0.5,40
2015/10/4,21,29,1.8,0.35,0.07,1.6,9.7,11,21,49,22,NR,76,1.8,1.9,295,297,0.7,0.7,33
2015/10/4,22,28,1.9,0.42,0.11,1.6,12,14,22,43,18,NR,78,2,2,295,311,0.7,0.6,22
2015/10/4,23,28,2,0.45,0.16,2.3,21,24,12,45,17,NR,78,4.4,2.2,262,158,0.8,0.2,18
2015/10/5,0,28,2.2,0.59,0.22,3.1,22,25,4.8,46,19,NR,79,0.9,2.4,227,268,0.6,0.4,17
2015/10/5,1,28,2.1,0.4,0.14,2.1,14,16,19,43,23,NR,79,2.6,2.2,259,224,0.9,0.5,19
2015/10/5,2,27,2.1,0.39,0.1,1.7,14,16,12,44,25,NR,80,1.9,2.2,223,210,0.9,0.9,23
2015/10/5,3,27,2.1,0.4,0.1,2.4,14,17,7.4,49,27,NR,80,2.1,2.2,211,237,0.7,0.5,25
2015/10/5,4,27,2,0.35,0.09,1.3,11,12,12,53,28,NR,81,1.9,2.1,181,218,0.6,0.6,27
2015/10/5,5,27,2,0.36,0.14,1.5,12,13,8.3,51,28,NR,81,1.6,2.1,121,130,0.6,0.4,28
2015/10/5,6,27,2.1,0.52,0.23,9.1,16,25,2.7,49,26,NR,81,1.9,2.3,84,95,0.9,0.5,28
2015/10/5,7,27,2.1,0.85,0.35,21,21,42,4.3,55,30,NR,81,2.5,2.4,97,91,0.8,0.8,26
2015/10/5,8,30,2,0.79,0.28,11,24,35,17,59,34,NR,75,2.9,2.3,73,53,1.7,1.1,30
2015/10/5,9,32,1.9,0.61,0.15,4.2,16,20,40,67,39,NR,62,2.8,2.1,72,71,1,0.7,34
2015/10/5,10,32,1.9,0.54,0.12,2.1,12,14,52,78,49,NR,61,3.1,2,342,297,1.5,0.3,39
2015/10/5,11,32,1.9,0.53,0.1,1.9,9.8,12,63,77,50,NR,63,2.7,2,322,295,2,0.4,49
2015/10/5,12,33,1.9,0.46,0.08,1.8,7.9,9.7,71,65,45,NR,58,2.5,1.9,310,41,1.5,0.8,50
2015/10/5,13,34,1.8,0.33,0.05,1.8,6.7,8.4,64,50,34,NR,55,2.4,1.9,292,298,1.6,1.1,45
2015/10/5,14,34,1.8,0.28,0.06,1.9,8.6,10,62,37,22,NR,52,2.6,1.9,301,287,2,0.9,34
2015/10/5,15,34,1.8,0.23,0.05,2.2,8.2,10,35,26,16,NR,50,1.4,1.8,295,284,1.7,1.3,22
2015/10/5,16,33,1.9,0.39,0.13,3.5,14,18,19,28,17,NR,60,1.5,2,253,204,1.2,1.6,16
2015/10/5,17,31,1.9,0.54,0.18,5.2,21,27,10,38,22,NR,65,2.3,2,187,196,1,0.9,17
2015/10/5,18,30,1.9,0.62,0.21,4.4,21,26,11,37,16,NR,71,2.4,2.1,175,114,1.1,0.8,22
2015/10/5,19,29,1.8,0.5,0.12,1.3,13,15,40,39,19,NR,72,2.2,1.9,161,144,0.6,0.8,16
2015/10/5,20,29,1.9,0.59,0.23,4.1,22,26,9.9,39,20,NR,70,2.6,2.1,57,72,2.1,1.1,19
2015/10/5,21,29,1.9,0.49,0.2,9.5,17,27,1.4,29,14,NR,68,3.5,2.1,65,63,2.5,1.6,20
2015/10/5,22,28,1.9,0.38,0.13,3.9,16,20,3,20,16,NR,70,3.1,2,68,64,2.2,1.6,14
2015/10/5,23,28,1.9,0.3,0.1,2.8,14,17,5.3,18,15,NR,72,2.6,2,87,74,1.7,1.6,16
2015/10/6,0,28,1.9,0.28,0.09,1.8,15,16,5.5,22,16,NR,73,3.8,2,80,87,1.5,1.2,15
2015/10/6,1,27,1.9,0.26,0.08,1.6,13,15,8.3,23,17,NR,74,2.7,2,84,74,1.3,1.4,16
2015/10/6,2,27,1.9,0.23,0.08,1.5,10,12,11,24,13,NR,75,2.3,2,84,80,1.3,1.2,17
2015/10/6,3,27,1.9,0.22,0.08,1.4,14,16,9.5,26,11,NR,76,3.3,2,80,68,1.9,1.3,13
2015/10/6,4,27,1.9,0.22,0.06,1.4,10,11,16,22,11,NR,75,2.5,2,64,57,2.2,1.6,11
2015/10/6,5,27,1.9,0.26,0.09,1.4,10,12,18,17,15,NR,75,2.7,2,69,76,1.7,1.3,11
2015/10/6,6,27,1.9,0.26,0.09,1.9,11,13,17,18,14,NR,74,1.8,2,79,78,1.3,1,15
2015/10/6,7,28,1.9,0.46,0.11,6.2,15,21,14,20,13,NR,70,2.1,2,85,94,2.2,1.3,14
2015/10/6,8,29,1.9,0.44,0.1,6.1,13,19,19,22,11,NR,64,2.2,2,83,83,1.6,1.6,13
2015/10/6,9,31,1.9,0.4,0.11,5.1,13,18,29,27,12,NR,57,2.1,2,80,64,2.2,1.2,11
2015/10/6,10,33,1.8,0.34,0.08,2.8,8.8,12,46,31,16,NR,50,2,1.9,75,85,2.2,2.1,12
2015/10/6,11,34,1.8,0.33,0.1,1.9,9,11,56,31,18,NR,47,1.9,1.9,75,52,3.2,1.7,16
2015/10/6,12,34,1.9,0.38,0.13,2,13,15,59,40,23,NR,49,2.6,2,61,61,2.2,1.8,18
2015/10/6,13,34,1.9,0.31,0.08,2,8.7,11,50,46,26,NR,49,2.9,1.9,68,83,1.9,1.3,23
2015/10/6,14,34,1.9,0.31,0.1,2.2,9.9,12,46,45,23,NR,50,3.1,2,67,54,3.4,2,26
2015/10/6,15,33,1.9,0.36,0.14,2.9,13,16,43,39,19,NR,50,3.1,2,63,74,3.2,2.6,23
2015/10/6,16,31,1.9,0.41,0.16,2.9,17,20,33,34,17,NR,54,2.8,2,63,57,2.9,2.6,19
2015/10/6,17,30,1.9,0.49,0.2,2.4,21,23,23,39,22,NR,58,3.1,2.1,69,83,2.6,2.1,17
2015/10/6,18,29,1.9,0.56,0.19,2.4,24,26,17,38,24,NR,62,4.5,2.1,68,67,2.5,2.3,22
2015/10/6,19,28,1.9,0.61,0.23,2.3,27,30,13,37,25,NR,63,6.1,2.2,65,70,2.6,1.9,24
2015/10/6,20,28,1.9,0.62,0.21,2.5,27,30,14,37,27,NR,64,5.4,2.1,71,67,2.9,2.2,25
2015/10/6,21,27,1.9,0.59,0.18,2.2,22,24,19,39,25,NR,66,3.8,2.1,81,75,2.5,2,27
2015/10/6,22,27,1.9,0.47,0.13,1.6,17,19,25,44,24,NR,68,4,2,80,77,2.4,1.7,25
2015/10/6,23,27,1.9,0.36,0.09,1.3,13,14,31,42,23,NR,69,3,2,82,97,2.2,1.9,24
2015/10/7,0,27,1.9,0.33,0.08,1.3,13,14,28,35,22,NR,69,3.7,2,75,74,2.3,1.7,23
2015/10/7,1,26,1.9,0.27,0.07,1.4,11,13,31,29,17,NR,69,3.3,2,75,87,2,1.8,22
2015/10/7,2,26,1.9,0.24,0.05,1.2,8.9,10,33,27,16,NR,70,2,2,76,60,2.1,1.5,17
2015/10/7,3,26,1.9,0.21,0.04,0.9,8.5,9.5,35,26,17,NR,70,3,1.9,62,67,2.1,2,16
2015/10/7,4,26,1.9,0.23,0.04,0.8,9,9.8,35,22,13,NR,71,2.9,1.9,73,69,2.1,1.4,17
2015/10/7,5,25,1.9,0.25,0.04,1.1,11,12,34,17,12,NR,70,5.2,1.9,67,64,2.7,2.3,13
2015/10/7,6,25,1.9,0.3,0.06,1.6,16,18,30,22,14,NR,68,5.1,2,68,64,2,1.8,12
2015/10/7,7,26,1.9,0.4,0.09,2.9,16,19,31,29,17,NR,66,3,2,68,87,2.3,2.2,14
2015/10/7,8,28,1.9,0.4,0.09,3.6,13,17,36,31,17,NR,61,2.2,2,86,93,2.4,2.1,17
2015/10/7,9,30,1.9,0.39,0.09,3.4,13,16,42,35,17,NR,54,2.7,2,78,48,1.5,1.4,17
2015/10/7,10,32,1.9,0.44,0.13,2.9,15,18,56,40,22,NR,50,2.6,2,93,157,1.6,0.6,17
2015/10/7,11,33,1.9,0.47,0.2,2.2,16,18,83,43,22,NR,46,2.9,2.1,30,292,1.4,0.4,22
2015/10/7,12,34,1.9,0.44,0.17,1.5,14,16,90,45,23,NR,43,3.1,2.1,295,288,2.2,0.9,22
2015/10/7,13,34,1.9#,0.33#,0.1#,1.4#,11#,12#,72#,54,23,NR,47,2.7#,2#,293,293,2.2,2,23
2015/10/7,14,33,1.9#,0.03#,0.12#,-0.1#,,-0.8#,0#,,,NR,48,0.6#,2#,327,62,1.6,0.3,23
2015/10/7,15,31,1.9,0.3,0.16,1.2,13,14,0#,88,29,NR,52,5.8,2.1,60,62,2.2,1.5,
2015/10/7,16,30,1.9,0.37,0.23,1.3,16,18,0#,71,27,NR,55,4.9,2.1,55,71,1.7,1.5,29
2015/10/7,17,29,1.9,0.48,0.28,1.5,23,24,29,55,25,NR,59,6.3,2.2,55,54,1.5,1.4,27
2015/10/7,18,29,2,0.64,0.34,0.8,33,34,23,56,28,NR,60,5.8,2.3,59,306,0.6,0.8,25
2015/10/7,19,29,2.5,0.77,0.35,0.8,38,39,20,59,32,NR,61,7.3,2.8,101,124,0.7,0.4,28
2015/10/7,20,29,2.1,0.92,0.46,2,41,43,8.4,67,32,NR,61,6.9,2.5,262,225,1.4,0.7,32
2015/10/7,21,28,2.1,0.91,0.41,3.5,41,44,5.9,71,36,NR,64,5.7,2.5,232,234,1.1,1.2,32
2015/10/7,22,28,2,0.69,0.31,1.2,33,34,11,65,37,NR,66,7.5,2.3,236,235,1.2,1,36
2015/10/7,23,28,2,0.48,0.19,0.3,22,22,25,55,28,NR,68,6.2,2.2,227,207,1.1,0.7,37
2015/10/8,0,27,2,0.42,0.16,0.5,21,22,18,50,27,NR,71,2.8,2.2,175,177,1.1,1,28
2015/10/8,1,26,2,0.34,0.16,0.5,16,17,25,50,28,NR,74,4.2,2.2,230,252,1.1,0.8,27
2015/10/8,2,26,2,0.25,0.06,0.3,9.4,9.7,43,42,22,NR,75,3.1,2,258,254,1.6,1.5,28
2015/10/8,3,27,1.9,0.21,0.04,0.7,6.1,6.9,44,35,14,NR,74,2.8,2,272,291,1.6,1.6,22
2015/10/8,4,26,1.9,0.21,0.04,0.8,5.9,6.7,43,37,10,NR,75,2.6,2,263,258,1.9,1.5,14
2015/10/8,5,26,2,0.24,0.05,0.7,7.1,7.8,40,37,13,NR,76,2.9,2,256,243,1.4,1.4,10
2015/10/8,6,27,2,0.32,0.08,0.9,13,14,34,40,19,NR,77,3.8,2.1,252,253,2.7,1.8,13
2015/10/8,7,27,2,0.46,0.12,1.2,12,13,36,44,14,NR,77,2.6,2.1,261,251,2.4,1.7,19
2015/10/8,8,28,2,0.45,0.12,2.4,15,18,37,44,13,NR,75,4.2,2.1,254,253,2.3,2,14
2015/10/8,9,29,1.9,0.41,0.11,2.3,14,17,41,48,25,NR,69,3.9,2,275,293,2.6,2.4,13
2015/10/8,10,28,1.9,0.34,0.09,1.5,10,12,43,40,26,NR,73,2.5,2,283,286,2.6,2.3,25
2015/10/8,11,28,1.7,0.33,0.3,1.6,8.6,10,45,34,20,NR,73,2.4,2,287,294,2.2,2.2,26
2015/10/8,12,28,2.5#,0.28#,-0.57#,1#,8.6#,9.6#,43#,29,17,NR,73,3.8#,1.9#,293,291,1.8,1.6,20
2015/10/8,13,27,1.9,0.35,0.09,1.3,9.4,11,41,27,15,1.2,75,3.3,2,269,264,2.1,2,17
2015/10/8,14,27,2,0.52,0.16,3.9,20,24,26,35,20,0.2,78,4.2,2.1,247,237,1.9,1.9,15
2015/10/8,15,27,2,0.47,0.14,2.2,18,20,36,42,26,0.2,79,4.3,2.1,275,296,2.2,1.6,20
2015/10/8,16,26,1.9,0.4,0.1,1.2,13,15,36,38,21,NR,81,3.3,2,296,300,1.9,1.4,26
2015/10/8,17,26,1.9,0.49,0.11,1.1,14,15,35,28,21,NR,82,3.3,2,302,285,0.9,0.8,21
2015/10/8,18,26,1.9,0.66,0.17,1.1,19,20,26,27,20,NR,81,3.9,2.1,303,52,0.8,0.7,21
2015/10/8,19,26,1.9,0.43,0.11,0.7,14,14,30,26,19,NR,81,3.9,2,57,73,0.6,0.3,20
2015/10/8,20,26,1.9,0.53,0.16,0.8,18,19,23,29,15,NR,81,4,2.1,56,78,1.2,0.5,19
2015/10/8,21,26,1.9,0.41,0.13,0.9,16,16,19,29,16,0.2,81,3.8,2,68,54,2.2,0.6,15
2015/10/8,22,25,1.9,0.31,0.08,1,11,12,27,22,15,NR,82,3.5,2,62,62,2,1.4,16
2015/10/8,23,25,1.9,0.26,0.12,0.9,12,13,27,22,16,1.4,83,4.1,2,67,77,1.4,1.4,15
2015/10/9,0,24,1.9,0.25,0.07,0.8,11,12,31,20,12,18,84,3,2,67,358,0.9,1.1,16
2015/10/9,1,24,1.9,0.25,0.06,0.8,9.2,10,32,13,6,12,85,1.1,2,65,54,2.6,1.6,12
2015/10/9,2,24,1.9,0.25,0.08,0.9,7.7,8.6,32,10,4,12,86,1.1,2,97,230,1.1,0.9,6
2015/10/9,3,24,1.9,0.28,0.09,0.6,12,12,27,5,6,13,86,1.2,2,67,47,1.9,0.7,4
2015/10/9,4,24,2,0.23,0.08,0.5,12,12,26,2,7,8,87,1.1,2,69,28,0.6,0.6,6
2015/10/9,5,24,2,0.26,0.08,0.5,14,15,25,5,6,4.2,87,1.3,2,54,47,1.6,1,7
2015/10/9,6,24,2,0.31,0.19,1.4,23,24,17,9,7,0.6,87,1.9,2.2,57,52,2.5,1.5,6
2015/10/9,7,24,1.9,0.31,0.13,1.4,17,18,29,9,7,5.4,88,1.7,2,57,80,1.8,1.7,7
2015/10/9,8,23,1.9,0.34,0.12,1.2,16,17,32,7,5,5.2,88,1.4,2,61,53,2.1,1.5,7
2015/10/9,9,24,1.9,0.36,0.15,1.6,17,19,32,10,7,4.4,88,1.5,2.1,55,59,3.1,1.5,5
2015/10/9,10,23,1.9,0.27,0.1,1.7,14,16,40,10,8,3,88,1.4,2,69,77,2.7,2.1,7
2015/10/9,11,23,1.9,0.29,0.11,2,15,17,39,10,10,0.4,88,1.3,2,70,63,2.7,2.1,8
2015/10/9,12,23,1.9,0.25,0.07,1.9,12,14,42,11,9,NR,88,1.2,2,71,71,3.5,2.9,10
2015/10/9,13,23,1.9,0.25,0.07,1.9,11,13,43,11,7,NR,87,1.1,1.9,69,78,3.7,2.7,9
2015/10/9,14,23,1.9,0.26,0.07,1.7,12,14,44,16,11,NR,86,1.2,1.9,68,68,3.8,3.2,7
2015/10/9,15,23,1.9,0.27,0.08,1.1,12,13,47,27,11,NR,84,1.1,2,70,74,3.3,2.7,11
2015/10/9,16,23,1.9,0.32,0.1,1.3,14,15,46,32,13,NR,82,1.6,2,78,87,2.7,2.6,11
2015/10/9,17,23,1.9,0.38,0.11,1,17,18,43,31,15,NR,80,1.8,2,73,71,3.6,2.8,13
2015/10/9,18,23,1.9,0.43,0.14,1.2,21,22,37,31,17,NR,79,2.1,2.1,72,74,2.8,3,15
2015/10/9,19,23,1.9,0.31,0.06,0.9,12,13,49,31,18,NR,76,2,2,75,70,3.4,2.8,17
2015/10/9,20,23,1.9,0.29,0.05,0.7,12,13,50,33,22,NR,73,3,1.9,71,76,3.5,2.6,18
2015/10/9,21,23,1.9,0.29,0.05,0.7,11,11,50,33,22,NR,71,2,1.9,72,78,3,2.6,22
2015/10/9,22,23,1.9,0.26,0.04,0.5,9,9.5,54,32,18,NR,70,1.3,1.9,73,73,3.6,2.6,22
2015/10/9,23,23,1.9,0.22,0.03,0.5,7.3,7.8,57,37,18,NR,66,1.4,1.9,71,73,3,2.4,18
2015/10/10,0,23,1.9,0.21,0.02,0.5,5.9,6.4,57,39,23,NR,65,1.7,1.9,77,72,2.9,2.7,18
2015/10/10,1,23,1.9,0.2,0.02,0.4,7,7.4,55,34,21,NR,65,1.6,1.9,72,67,3,2.3,23
2015/10/10,2,23,1.9,0.19,0.02,0.4,5.7,6,56,34,21,NR,64,2.5,1.9,65,62,3,2.5,21
2015/10/10,3,23,1.9,0.18,0.03,0.8,8.6,9.4,53,40,26,NR,65,3.7,1.9,70,78,2.8,2.4,21
2015/10/10,4,23,1.9,0.17,0.03,0.8,5.7,6.4,56,40,22,NR,65,3.2,1.9,71,74,2.7,2.2,26
2015/10/10,5,24,1.9,0.18,0.03,0.9,6,6.9,56,40,21,NR,64,2.7,1.9,72,78,2.4,2.1,22
2015/10/10,6,24,1.9,0.2,0.04,0.9,6.1,7,56,43,25,NR,61,1.5,1.9,76,70,2.5,2.2,21
2015/10/10,7,24,1.9,0.27,0.06,1.2,11,12,50,40,22,NR,59,2.6,1.9,69,73,2.5,2,25
2015/10/10,8,25,1.9,0.37,0.1,1.8,13,15,48,38,22,NR,57,1.9,2,65,66,2.8,1.9,22
2015/10/10,9,26,1.9,0.33,0.1,1.8,12,13,51,42,24,NR,54,1.9,2,68,76,3.1,2.5,22
2015/10/10,10,27,1.9,0.35,0.11,2,15,17,49,43,22,NR,54,3,2,66,45,2.6,2.1,24
2015/10/10,11,27,1.9,0.38,0.13,1.7,14,16,56,43,24,NR,56,2.7,2.1,66,84,2.4,2.1,22
2015/10/10,12,28,1.9,0.39,0.13,2,16,18,60,44,25,NR,55,3.4,2,62,66,2.7,2.1,24
2015/10/10,13,28,1.9,0.41,0.12,1.9,17,19,61,46,26,NR,55,3.5,2,84,88,2.4,1.9,25
2015/10/10,14,28,1.9,0.38,0.13,1.7,18,20,50,48,27,NR,58,3.7,2,74,72,2.1,1.5,26
2015/10/10,15,27,1.9,0.38,0.13,1.8,19,21,43,48,28,NR,61,3.1,2,68,65,2.3,1.9,27
2015/10/10,16,26,1.9,0.33,0.12,1.4,14,16,46,48,26,NR,66,2.5,2,56,56,3.1,2.2,28
2015/10/10,17,25,1.9,0.38,0.11,1.3,16,17,46,44,24,NR,71,2.4,2,61,72,2.3,1.9,26
2015/10/10,18,25,1.9,0.45,0.14,1.1,19,20,40,44,27,NR,74,2.6,2.1,62,75,2.1,1.7,24
2015/10/10,19,24,1.9,0.46,0.17,1.2,22,23,33,45,29,NR,74,3.3,2.1,60,60,2.5,1.5,27
2015/10/10,20,24,1.9,0.43,0.16,1.2,22,23,30,46,28,NR,74,3.8,2.1,52,42,2.2,1.8,29
2015/10/10,21,24,1.9,0.41,0.15,1.1,22,23,32,48,28,NR,75,4.2,2.1,63,80,2.2,1.5,28
2015/10/10,22,24,1.9,0.44,0.15,1.1,19,20,35,53,30,NR,77,3.6,2.1,63,66,2.7,1.9,28
2015/10/10,23,24,2,0.46,0.16,1.2,22,23,29,57,32,NR,76,4,2.1,56,60,2.1,1.8,30
2015/10/11,0,24,2,0.38,0.12,1.1,17,18,36,54,30,NR,77,1.9,2.1,61,73,2.7,1.8,32
2015/10/11,1,24,1.9,0.31,0.07,0.8,11,12,43,43,28,NR,75,1.5,2,75,82,2.6,2.1,30
2015/10/11,2,23,1.9,0.3,0.07,0.9,12,13,40,33,25,NR,74,1.3,2,80,77,2.2,1.9,28
2015/10/11,3,23,1.9,0.26,0.05,0.9,8.9,9.8,44,33,21,NR,73,0.9,2,72,67,2.7,1.9,25
2015/10/11,4,23,1.9,0.3,0.04,0.6,5.4,6.1,54,42,22,NR,70,1.2,2,71,72,3.6,2.3,21
2015/10/11,5,24,1.9,0.32,0.05,0.7,8.2,8.8,54,51,28,NR,69,1.8,2,72,70,3.7,3.3,22
2015/10/11,6,23,1.9,0.33,0.05,0.7,6.7,7.4,56,54,32,NR,68,1.1,2,74,61,3,2.6,28
2015/10/11,7,23,1.9,0.33,0.05,0.8,9.3,10,51,53,32,NR,63,1.7,2,78,75,3.5,2.7,32
2015/10/11,8,23,1.9,0.37,0.06,1,9.6,11,51,57,34,NR,63,1.4,2,76,74,3.4,2.6,32
2015/10/11,9,24,1.9,0.41,0.08,1.2,10,11,52,65,34,NR,61,2.6,2,70,66,4.4,3.4,34
2015/10/11,10,25,2,0.45,0.11,1.2,13,14,50,70,36,NR,62,2.9,2.1,72,74,4.9,3.5,34
2015/10/11,11,24,2,0.49,0.11,1.4,12,13,54,76,38,NR,61,3.7,2.1,72,66,4.8,3.8,36
2015/10/11,12,24,2,0.57,0.15,1.6,16,18,50,81,39,NR,63,3.8,2.2,71,64,4.3,3.8,38
2015/10/11,13,24,2,0.58,0.16,1.6,18,20,50,86,43,NR,63,4.1,2.2,74,80,3.6,3.6,39
2015/10/11,14,24,2,0.58,0.16,2,20,22,47,88,42,NR,61,3.7,2.2,70,70,4,3.6,43
2015/10/11,15,22,2,0.47,0.12,1.5,18,19,47,72,39,0.2,63,2.8,2.1,69,76,3.9,3.3,42
2015/10/11,16,21,2,0.43,0.1,1.2,18,19,45,57,30,NR,68,2.5,2.1,72,76,4,3.6,39
2015/10/11,17,21,2,0.43,0.1,1.2,19,20,41,55,28,NR,69,2.6,2.1,77,75,3.6,2.8,30
2015/10/11,18,20,1.9,0.35,0.06,0.7,13,13,50,49,27,NR,70,1.7,2,82,85,3.9,3.3,28
2015/10/11,19,21,1.9,0.3,0.05,0.9,11,12,53,42,20,NR,64,2,1.9,79,72,3.1,3.3,27
2015/10/11,20,22,1.9,0.31,0.05,0.7,12,13,53,42,21,NR,62,2.2,2,67,68,3.3,2.6,20
2015/10/11,21,22,1.9,0.31,0.05,0.8,11,12,55,44,23,NR,60,2.4,1.9,69,73,4.4,3.4,21
2015/10/11,22,22,1.9,0.3,0.05,0.7,8.4,9.1,59,42,19,NR,59,1.5,2,72,76,3.5,3,23
2015/10/11,23,21,1.9,0.31,0.05,0.7,12,13,54,39,22,NR,63,3.3,2,67,76,2.5,2.5,19
2015/10/12,0,22,1.9,0.26,0.03,0.5,6.3,6.7,64,39,22,NR,62,1.6,1.9,80,72,3,2.6,22
2015/10/12,1,22,1.9,0.26,0.03,0.8,5.3,6,65,42,18,NR,60,2.8,1.9,74,73,3.1,2.5,22
2015/10/12,2,22,1.9,0.26,0.03,0.7,5.9,6.6,64,40,21,NR,57,3.1,1.9,70,76,4,3.4,18
2015/10/12,3,22,1.9,0.25,0.04,0.8,5.4,6.2,64,35,20,NR,57,2.8,2,67,71,4,2.9,21
2015/10/12,4,22,1.9,0.21,0.04,0.6,6.3,6.8,63,43,18,NR,60,3.1,2,69,74,4.1,3.3,20
2015/10/12,5,22,1.9,0.16,0.03,0.8,5.7,6.5,60,42,19,NR,51,2.5,1.9,73,70,4.1,3.6,18
2015/10/12,6,22,1.9,0.17,0.03,1.1,7.3,8.4,57,33,16,NR,46,2.3,1.9,72,70,4.3,3.6,19
2015/10/12,7,23,1.9,0.26,0.06,1.5,12,13,52,31,11,NR,43,2.8,1.9,73,73,4.6,3.7,16
2015/10/12,8,24,1.9,0.28,0.06,1.8,12,14,52,35,17,NR,38,2.9,2,75,70,3.8,3,11
2015/10/12,9,25,1.9,0.25,0.07,2,13,15,54,44,19,NR,44,3.7,2,74,66,3.9,3.2,17
2015/10/12,10,25,1.9,0.27,0.07,1.8,13,14,56,48,20,NR,47,4,2,71,66,4.4,3.2,19
2015/10/12,11,26,1.9,0.27,0.08,2,12,14,60,54,21,NR,48,4,2,73,76,3.9,3.5,20
2015/10/12,12,26,1.9,0.29,0.08,1.9,13,14,62,60,24,NR,48,4.1,2,69,64,4.5,3.7,21
2015/10/12,13,26,1.9,0.3,0.07,1.9,13,15,64,57,28,NR,48,4,2,72,70,4.2,3.5,24
2015/10/12,14,26,1.9,0.32,0.09,2,13,15,65,57,28,NR,48,3.7,2,73,78,4,3.4,28
2015/10/12,15,26,1.9,0.34,0.1,1.7,14,16,66,68,33,NR,51,3.7,2,71,74,4.8,3.7,28
2015/10/12,16,25,1.9,0.37,0.09,1.3,15,16,70,75,35,NR,54,3.8,2,69,61,5,3.8,33
2015/10/12,17,24,2,0.47,0.11,1.1,18,19,72,77,37,NR,56,4.2,2.1,70,73,4.2,3.4,35
2015/10/12,18,24,2,0.49,0.11,1.1,17,18,77,82,45,NR,57,4.3,2.1,73,73,4,3.3,37
